date,temp_c,rain_mm,humidity,wind_speed,district,lat,lon
2015-03-07,27.2,5.5,71,5.1,Salem,11.6643,78.146
2015-03-08,27.6,0.1,63,9.0,Salem,11.6643,78.146
2015-03-09,27.6,0.0,59,8.3,Salem,11.6643,78.146
2015-03-10,27.6,0.0,53,10.0,Salem,11.6643,78.146
2015-03-11,26.9,0.0,56,8.3,Salem,11.6643,78.146
2015-03-12,27.4,0.0,58,11.2,Salem,11.6643,78.146
2015-03-13,27.5,0.0,56,9.7,Salem,11.6643,78.146
2015-03-14,26.9,0.0,62,12.1,Salem,11.6643,78.146
2015-03-15,27.1,6.5,71,11.5,Salem,11.6643,78.146
2015-03-16,27.7,2.4,67,8.4,Salem,11.6643,78.146
2015-03-17,28.1,0.0,50,9.2,Salem,11.6643,78.146
2015-03-18,28.6,0.0,40,10.7,Salem,11.6643,78.146
2015-03-19,29.4,0.0,34,9.7,Salem,11.6643,78.146
2015-03-20,28.8,0.0,43,9.7,Salem,11.6643,78.146
2015-03-21,29.1,0.0,42,9.8,Salem,11.6643,78.146
2015-03-22,30.5,0.0,31,10.2,Salem,11.6643,78.146
2015-03-23,31.2,0.0,36,9.5,Salem,11.6643,78.146
2015-03-24,31.6,0.0,38,9.6,Salem,11.6643,78.146
2015-03-25,30.4,0.0,44,9.2,Salem,11.6643,78.146
2015-03-26,29.5,0.0,49,8.6,Salem,11.6643,78.146
2015-03-27,29.4,0.0,48,9.2,Salem,11.6643,78.146
2015-03-28,29.4,0.0,50,10.7,Salem,11.6643,78.146
2015-03-29,30.0,0.0,53,12.1,Salem,11.6643,78.146
2015-03-30,30.1,0.0,53,14.2,Salem,11.6643,78.146
2015-03-31,30.3,0.0,54,14.0,Salem,11.6643,78.146
2015-04-01,30.0,1.0,58,13.3,Salem,11.6643,78.146
2015-04-02,30.2,1.7,58,13.8,Salem,11.6643,78.146
2015-04-03,32.0,0.0,50,9.0,Salem,11.6643,78.146
2015-04-04,32.2,0.5,49,7.2,Salem,11.6643,78.146
2015-04-05,33.1,0.0,42,13.5,Salem,11.6643,78.146
2015-04-06,32.1,0.0,49,12.8,Salem,11.6643,78.146
2015-04-07,32.3,0.0,48,17.1,Salem,11.6643,78.146
2015-04-08,31.2,0.0,52,15.3,Salem,11.6643,78.146
2015-04-09,30.9,0.7,55,12.8,Salem,11.6643,78.146
2015-04-10,30.9,1.3,54,14.9,Salem,11.6643,78.146
2015-04-11,31.5,0.0,48,15.8,Salem,11.6643,78.146
2015-04-12,29.8,4.1,60,6.7,Salem,11.6643,78.146
2015-04-13,25.8,11.5,77,11.5,Salem,11.6643,78.146
2015-04-14,26.9,12.5,70,10.0,Salem,11.6643,78.146
2015-04-15,25.9,7.8,77,5.4,Salem,11.6643,78.146
2015-04-16,26.3,1.2,76,6.4,Salem,11.6643,78.146
2015-04-17,28.0,1.4,68,8.0,Salem,11.6643,78.146
2015-04-18,28.5,0.1,64,8.1,Salem,11.6643,78.146
2015-04-19,29.3,1.8,61,8.0,Salem,11.6643,78.146
2015-04-20,29.2,1.7,65,7.4,Salem,11.6643,78.146
2015-04-21,28.6,2.8,67,9.8,Salem,11.6643,78.146
2015-04-22,29.2,0.0,67,9.4,Salem,11.6643,78.146
2015-04-23,29.1,8.6,69,8.9,Salem,11.6643,78.146
2015-04-24,28.7,13.5,74,8.2,Salem,11.6643,78.146
2015-04-25,28.3,1.7,71,7.9,Salem,11.6643,78.146
2015-04-26,28.6,2.7,68,6.7,Salem,11.6643,78.146
2015-04-27,28.5,1.1,68,8.9,Salem,11.6643,78.146
2015-04-28,29.0,0.2,67,6.3,Salem,11.6643,78.146
2015-04-29,30.4,0.0,57,8.9,Salem,11.6643,78.146
2015-04-30,30.1,0.2,60,7.6,Salem,11.6643,78.146
2015-05-01,30.5,0.1,58,8.0,Salem,11.6643,78.146
2015-05-02,30.2,0.4,60,8.0,Salem,11.6643,78.146
2015-05-03,29.2,3.4,69,5.1,Salem,11.6643,78.146
2015-05-04,30.1,0.3,61,9.8,Salem,11.6643,78.146
2015-05-05,30.3,0.4,57,11.1,Salem,11.6643,78.146
2015-05-06,28.1,21.1,73,6.9,Salem,11.6643,78.146
2015-05-07,28.1,8.9,75,6.6,Salem,11.6643,78.146
2015-05-08,28.6,5.1,74,6.6,Salem,11.6643,78.146
2015-05-09,29.0,2.1,71,10.3,Salem,11.6643,78.146
2015-05-10,29.0,3.2,72,4.9,Salem,11.6643,78.146
2015-05-11,27.8,0.3,77,10.5,Salem,11.6643,78.146
2015-05-12,28.4,0.0,70,8.0,Salem,11.6643,78.146
2015-05-13,26.0,24.8,84,13.1,Salem,11.6643,78.146
2015-05-14,25.5,25.4,88,6.8,Salem,11.6643,78.146
2015-05-15,26.1,7.9,86,4.3,Salem,11.6643,78.146
2015-05-16,25.9,12.1,88,8.6,Salem,11.6643,78.146
2015-05-17,26.0,18.6,89,9.2,Salem,11.6643,78.146
2015-05-18,26.6,4.0,85,9.7,Salem,11.6643,78.146
2015-05-19,27.6,1.6,80,10.2,Salem,11.6643,78.146
2015-05-20,28.9,0.0,76,9.4,Salem,11.6643,78.146
2015-05-21,29.2,0.1,73,12.7,Salem,11.6643,78.146
2015-05-22,29.0,0.0,71,13.6,Salem,11.6643,78.146
2015-05-23,28.9,1.1,76,11.5,Salem,11.6643,78.146
2015-05-24,29.1,2.0,75,10.6,Salem,11.6643,78.146
2015-05-25,29.8,0.0,68,10.1,Salem,11.6643,78.146
2015-05-26,30.1,0.0,63,11.3,Salem,11.6643,78.146
2015-05-27,29.7,0.0,67,10.6,Salem,11.6643,78.146
2015-05-28,28.5,0.5,75,6.9,Salem,11.6643,78.146
2015-05-29,28.9,3.3,73,10.8,Salem,11.6643,78.146
2015-05-30,28.6,3.8,77,7.6,Salem,11.6643,78.146
2015-05-31,28.5,5.2,75,13.2,Salem,11.6643,78.146
2015-06-01,27.5,4.0,81,10.7,Salem,11.6643,78.146
2015-06-02,28.0,2.9,77,10.5,Salem,11.6643,78.146
2015-06-03,29.0,0.0,71,6.3,Salem,11.6643,78.146
2015-06-04,27.7,5.3,79,9.6,Salem,11.6643,78.146
2015-06-05,28.3,0.3,76,12.4,Salem,11.6643,78.146
2015-06-06,28.7,0.0,72,7.3,Salem,11.6643,78.146
2015-06-07,29.3,0.1,64,11.6,Salem,11.6643,78.146
2015-06-08,28.5,2.4,66,16.3,Salem,11.6643,78.146
2015-06-09,27.9,5.5,73,13.9,Salem,11.6643,78.146
2015-06-10,28.4,1.5,73,11.7,Salem,11.6643,78.146
2015-06-11,27.8,7.1,77,14.3,Salem,11.6643,78.146
2015-06-12,27.4,1.7,77,11.0,Salem,11.6643,78.146
2015-06-13,27.6,3.5,75,10.8,Salem,11.6643,78.146
2015-06-14,28.2,2.2,67,12.0,Salem,11.6643,78.146
2015-06-15,27.8,4.4,73,14.6,Salem,11.6643,78.146
2015-06-16,26.6,1.1,78,12.5,Salem,11.6643,78.146
2015-06-17,26.2,0.0,80,11.4,Salem,11.6643,78.146
2015-06-18,25.1,7.8,86,9.5,Salem,11.6643,78.146
2015-06-19,26.2,1.6,79,12.8,Salem,11.6643,78.146
2015-06-20,27.5,0.0,69,17.0,Salem,11.6643,78.146
2015-06-21,26.7,0.3,75,18.2,Salem,11.6643,78.146
2015-06-22,26.7,1.7,78,18.4,Salem,11.6643,78.146
2015-06-23,26.9,0.2,75,20.7,Salem,11.6643,78.146
2015-06-24,27.5,0.7,73,17.7,Salem,11.6643,78.146
2015-06-25,27.9,2.3,70,15.8,Salem,11.6643,78.146
2015-06-26,27.4,3.2,73,14.2,Salem,11.6643,78.146
2015-06-27,27.7,3.0,70,13.4,Salem,11.6643,78.146
2015-06-28,28.7,0.2,65,9.7,Salem,11.6643,78.146
2015-06-29,28.0,2.3,70,13.8,Salem,11.6643,78.146
2015-06-30,28.0,1.6,70,12.1,Salem,11.6643,78.146
2015-07-01,29.1,0.0,65,10.7,Salem,11.6643,78.146
2015-07-02,29.8,0.0,60,10.9,Salem,11.6643,78.146
2015-07-03,29.3,1.6,64,11.9,Salem,11.6643,78.146
2015-07-04,29.4,2.8,62,15.1,Salem,11.6643,78.146
2015-07-05,30.1,0.0,56,14.8,Salem,11.6643,78.146
2015-07-06,30.1,0.0,52,15.4,Salem,11.6643,78.146
2015-07-07,29.5,0.0,51,15.4,Salem,11.6643,78.146
2015-07-08,29.9,0.5,53,14.5,Salem,11.6643,78.146
2015-07-09,29.2,1.7,59,15.5,Salem,11.6643,78.146
2015-07-10,28.6,0.4,63,15.2,Salem,11.6643,78.146
2015-07-11,29.1,1.6,59,15.9,Salem,11.6643,78.146
2015-07-12,29.9,0.0,54,17.3,Salem,11.6643,78.146
2015-07-13,30.4,0.1,54,13.8,Salem,11.6643,78.146
2015-07-14,30.1,0.2,58,12.1,Salem,11.6643,78.146
2015-07-15,28.3,4.5,70,14.9,Salem,11.6643,78.146
2015-07-16,28.5,3.6,66,14.4,Salem,11.6643,78.146
2015-07-17,28.2,7.0,64,14.0,Salem,11.6643,78.146
2015-07-18,27.9,1.4,67,17.7,Salem,11.6643,78.146
2015-07-19,25.9,11.9,83,16.9,Salem,11.6643,78.146
2015-07-20,26.5,3.1,77,16.7,Salem,11.6643,78.146
2015-07-21,26.8,8.6,78,12.6,Salem,11.6643,78.146
2015-07-22,26.6,8.9,80,12.1,Salem,11.6643,78.146
2015-07-23,26.5,7.4,81,11.4,Salem,11.6643,78.146
2015-07-24,25.6,5.7,83,8.6,Salem,11.6643,78.146
2015-07-25,26.2,4.7,80,10.2,Salem,11.6643,78.146
2015-07-26,26.2,3.3,80,9.4,Salem,11.6643,78.146
2015-07-27,26.7,5.1,79,10.1,Salem,11.6643,78.146
2015-07-28,27.4,3.6,73,12.4,Salem,11.6643,78.146
2015-07-29,28.5,0.0,66,9.4,Salem,11.6643,78.146
2015-07-30,28.3,0.0,62,11.4,Salem,11.6643,78.146
2015-07-31,28.2,0.0,65,10.5,Salem,11.6643,78.146
2015-08-01,27.5,5.1,71,10.5,Salem,11.6643,78.146
2015-08-02,26.7,2.1,75,12.8,Salem,11.6643,78.146
2015-08-03,26.9,3.2,75,11.5,Salem,11.6643,78.146
2015-08-04,26.8,1.1,77,11.3,Salem,11.6643,78.146
2015-08-05,26.7,4.1,76,12.1,Salem,11.6643,78.146
2015-08-06,28.0,0.4,66,13.7,Salem,11.6643,78.146
2015-08-07,28.2,0.8,65,12.0,Salem,11.6643,78.146
2015-08-08,28.8,0.5,62,12.3,Salem,11.6643,78.146
2015-08-09,28.6,2.5,66,13.2,Salem,11.6643,78.146
2015-08-10,28.0,6.6,70,13.2,Salem,11.6643,78.146
2015-08-11,28.2,1.7,69,11.6,Salem,11.6643,78.146
2015-08-12,27.7,0.7,66,10.1,Salem,11.6643,78.146
2015-08-13,28.2,0.7,65,12.6,Salem,11.6643,78.146
2015-08-14,29.2,1.1,60,11.5,Salem,11.6643,78.146
2015-08-15,29.7,1.5,59,11.2,Salem,11.6643,78.146
2015-08-16,27.8,12.6,70,10.9,Salem,11.6643,78.146
2015-08-17,26.5,34.1,83,10.5,Salem,11.6643,78.146
2015-08-18,26.6,7.1,80,6.0,Salem,11.6643,78.146
2015-08-19,27.1,2.6,79,10.4,Salem,11.6643,78.146
2015-08-20,28.4,0.0,71,12.3,Salem,11.6643,78.146
2015-08-21,27.2,0.5,76,9.0,Salem,11.6643,78.146
2015-08-22,25.2,10.5,88,7.5,Salem,11.6643,78.146
2015-08-23,25.6,14.0,87,11.1,Salem,11.6643,78.146
2015-08-24,27.0,0.5,76,9.8,Salem,11.6643,78.146
2015-08-25,27.8,0.0,68,12.1,Salem,11.6643,78.146
2015-08-26,27.6,0.0,66,10.7,Salem,11.6643,78.146
2015-08-27,27.0,0.6,74,9.7,Salem,11.6643,78.146
2015-08-28,27.6,0.0,67,9.4,Salem,11.6643,78.146
2015-08-29,28.2,0.0,63,9.7,Salem,11.6643,78.146
2015-08-30,28.6,0.0,62,10.5,Salem,11.6643,78.146
2015-08-31,28.7,0.0,62,8.7,Salem,11.6643,78.146
2015-09-01,29.6,0.0,59,9.6,Salem,11.6643,78.146
2015-09-02,29.8,0.0,58,9.8,Salem,11.6643,78.146
2015-09-03,28.4,6.0,71,6.0,Salem,11.6643,78.146
2015-09-04,27.6,4.1,78,9.7,Salem,11.6643,78.146
2015-09-05,26.7,19.3,82,9.4,Salem,11.6643,78.146
2015-09-06,26.8,4.8,80,10.5,Salem,11.6643,78.146
2015-09-07,26.4,1.5,78,13.3,Salem,11.6643,78.146
2015-09-08,26.1,0.9,72,15.0,Salem,11.6643,78.146
2015-09-09,26.8,0.0,72,15.6,Salem,11.6643,78.146
2015-09-10,26.9,2.9,75,10.8,Salem,11.6643,78.146
2015-09-11,27.9,0.0,65,10.7,Salem,11.6643,78.146
2015-09-12,27.3,1.9,72,9.5,Salem,11.6643,78.146
2015-09-13,28.2,0.0,65,10.5,Salem,11.6643,78.146
2015-09-14,28.1,0.0,61,12.4,Salem,11.6643,78.146
2015-09-15,28.3,0.0,55,15.0,Salem,11.6643,78.146
2015-09-16,28.7,0.5,58,15.3,Salem,11.6643,78.146
2015-09-17,29.0,0.7,61,12.6,Salem,11.6643,78.146
2015-09-18,29.4,0.4,60,10.5,Salem,11.6643,78.146
2015-09-19,28.7,0.0,64,11.7,Salem,11.6643,78.146
2015-09-20,27.8,6.6,71,12.1,Salem,11.6643,78.146
2015-09-21,28.7,0.1,63,9.6,Salem,11.6643,78.146
2015-09-22,29.6,0.0,57,10.2,Salem,11.6643,78.146
2015-09-23,29.3,2.9,64,6.8,Salem,11.6643,78.146
2015-09-24,28.1,15.6,74,6.7,Salem,11.6643,78.146
2015-09-25,28.0,2.1,73,6.6,Salem,11.6643,78.146
2015-09-26,27.8,13.8,76,8.6,Salem,11.6643,78.146
2015-09-27,27.1,10.3,80,7.6,Salem,11.6643,78.146
2015-09-28,26.3,32.4,83,5.8,Salem,11.6643,78.146
2015-09-29,25.7,24.0,87,10.0,Salem,11.6643,78.146
2015-09-30,25.7,7.3,85,7.5,Salem,11.6643,78.146
2015-10-01,26.0,1.5,82,8.7,Salem,11.6643,78.146
2015-10-02,27.1,0.4,76,11.5,Salem,11.6643,78.146
2015-10-03,27.1,0.0,76,7.4,Salem,11.6643,78.146
2015-10-04,26.7,8.7,82,9.2,Salem,11.6643,78.146
2015-10-05,24.8,25.4,91,9.7,Salem,11.6643,78.146
2015-10-06,26.1,2.5,83,8.9,Salem,11.6643,78.146
2015-10-07,26.9,0.0,76,11.0,Salem,11.6643,78.146
2015-10-08,27.0,0.4,74,13.2,Salem,11.6643,78.146
2015-10-09,26.6,0.5,77,13.7,Salem,11.6643,78.146
2015-10-10,26.7,2.8,78,14.1,Salem,11.6643,78.146
2015-10-11,26.5,6.9,85,4.8,Salem,11.6643,78.146
2015-10-12,26.1,6.7,83,7.3,Salem,11.6643,78.146
2015-10-13,27.2,0.2,72,5.6,Salem,11.6643,78.146
2015-10-14,27.2,0.0,66,5.4,Salem,11.6643,78.146
2015-10-15,27.5,0.0,63,6.3,Salem,11.6643,78.146
2015-10-16,27.6,0.0,64,5.7,Salem,11.6643,78.146
2015-10-17,27.3,0.0,67,6.2,Salem,11.6643,78.146
2015-10-18,27.3,1.3,69,7.8,Salem,11.6643,78.146
2015-10-19,27.3,4.5,75,6.6,Salem,11.6643,78.146
2015-10-20,27.2,0.2,74,6.2,Salem,11.6643,78.146
2015-10-21,28.0,0.3,65,7.9,Salem,11.6643,78.146
2015-10-22,28.0,0.0,59,8.0,Salem,11.6643,78.146
2015-10-23,27.4,0.0,57,7.6,Salem,11.6643,78.146
2015-10-24,27.4,1.1,69,8.7,Salem,11.6643,78.146
2015-10-25,27.4,0.0,62,8.8,Salem,11.6643,78.146
2015-10-26,27.3,0.0,64,9.1,Salem,11.6643,78.146
2015-10-27,27.0,1.6,67,8.3,Salem,11.6643,78.146
2015-10-28,26.2,3.7,79,13.0,Salem,11.6643,78.146
2015-10-29,26.7,0.2,75,8.3,Salem,11.6643,78.146
2015-10-30,27.0,2.9,73,9.3,Salem,11.6643,78.146
2015-10-31,25.5,9.0,82,6.6,Salem,11.6643,78.146
2015-11-01,25.0,14.1,85,12.8,Salem,11.6643,78.146
2015-11-02,25.1,10.0,85,6.3,Salem,11.6643,78.146
2015-11-03,25.4,11.5,84,4.9,Salem,11.6643,78.146
2015-11-04,25.5,26.0,87,3.6,Salem,11.6643,78.146
2015-11-05,25.2,28.0,84,5.2,Salem,11.6643,78.146
2015-11-06,26.0,0.0,77,8.7,Salem,11.6643,78.146
2015-11-07,26.0,0.1,77,9.5,Salem,11.6643,78.146
2015-11-08,24.4,19.6,86,9.8,Salem,11.6643,78.146
2015-11-09,23.2,51.7,90,16.3,Salem,11.6643,78.146
2015-11-10,21.7,60.7,89,17.0,Salem,11.6643,78.146
2015-11-11,24.0,0.0,89,4.1,Salem,11.6643,78.146
2015-11-12,25.0,7.9,87,5.9,Salem,11.6643,78.146
2015-11-13,23.2,16.3,88,11.8,Salem,11.6643,78.146
2015-11-14,22.8,4.0,79,5.9,Salem,11.6643,78.146
2015-11-15,20.9,43.5,90,12.3,Salem,11.6643,78.146
2015-11-16,22.3,31.6,88,8.7,Salem,11.6643,78.146
2015-11-17,23.3,0.0,83,13.0,Salem,11.6643,78.146
2015-11-18,23.8,1.3,85,8.0,Salem,11.6643,78.146
2015-11-19,24.4,7.8,89,4.6,Salem,11.6643,78.146
2015-11-20,24.3,3.3,89,6.9,Salem,11.6643,78.146
2015-11-21,24.8,3.4,85,10.8,Salem,11.6643,78.146
2015-11-22,23.8,10.3,92,11.0,Salem,11.6643,78.146
2015-11-23,23.7,4.9,92,6.4,Salem,11.6643,78.146
2015-11-24,24.6,1.7,85,7.3,Salem,11.6643,78.146
2015-11-25,24.4,0.0,75,7.7,Salem,11.6643,78.146
2015-11-26,24.3,0.0,78,9.1,Salem,11.6643,78.146
2015-11-27,25.1,0.0,76,6.0,Salem,11.6643,78.146
2015-11-28,23.7,0.0,75,7.6,Salem,11.6643,78.146
2015-11-29,23.4,4.5,85,6.0,Salem,11.6643,78.146
2015-11-30,24.2,14.1,89,9.7,Salem,11.6643,78.146
2015-12-01,23.5,18.1,93,12.2,Salem,11.6643,78.146
2015-12-02,23.4,23.3,92,6.1,Salem,11.6643,78.146
2015-12-03,23.5,12.5,90,9.7,Salem,11.6643,78.146
2015-12-04,24.2,1.5,81,17.0,Salem,11.6643,78.146
2015-12-05,23.9,6.1,83,14.5,Salem,11.6643,78.146
2015-12-06,23.6,1.2,87,13.7,Salem,11.6643,78.146
2015-12-07,23.8,1.5,82,13.6,Salem,11.6643,78.146
2015-12-08,23.4,12.7,81,10.6,Salem,11.6643,78.146
2015-12-09,24.0,0.2,82,9.2,Salem,11.6643,78.146
2015-12-10,25.1,0.4,84,7.6,Salem,11.6643,78.146
2015-12-11,24.8,1.0,85,4.7,Salem,11.6643,78.146
2015-12-12,24.6,1.6,87,5.4,Salem,11.6643,78.146
2015-12-13,25.4,0.0,81,6.3,Salem,11.6643,78.146
2015-12-14,25.4,1.2,80,4.6,Salem,11.6643,78.146
2015-12-15,25.1,3.7,84,4.6,Salem,11.6643,78.146
2015-12-16,24.8,2.3,81,6.5,Salem,11.6643,78.146
2015-12-17,23.2,0.0,77,6.1,Salem,11.6643,78.146
2015-12-18,24.0,0.2,82,4.8,Salem,11.6643,78.146
2015-12-19,24.8,0.4,80,7.6,Salem,11.6643,78.146
2015-12-20,24.8,0.0,78,6.8,Salem,11.6643,78.146
2015-12-21,24.8,0.0,73,5.6,Salem,11.6643,78.146
2015-12-22,23.9,0.0,71,4.8,Salem,11.6643,78.146
2015-12-23,23.6,0.0,75,5.7,Salem,11.6643,78.146
2015-12-24,23.8,0.0,76,6.4,Salem,11.6643,78.146
2015-12-25,23.5,0.0,74,9.7,Salem,11.6643,78.146
2015-12-26,23.5,0.0,74,12.1,Salem,11.6643,78.146
2015-12-27,23.7,0.0,76,15.0,Salem,11.6643,78.146
2015-12-28,23.8,0.0,73,12.8,Salem,11.6643,78.146
2015-12-29,22.8,0.0,77,8.0,Salem,11.6643,78.146
2015-12-30,22.5,0.0,72,8.5,Salem,11.6643,78.146
2015-12-31,22.1,0.0,74,9.4,Salem,11.6643,78.146
2016-01-01,22.3,0.0,74,11.2,Salem,11.6643,78.146
2016-01-02,22.2,0.0,69,11.3,Salem,11.6643,78.146
2016-01-03,22.5,0.0,63,9.5,Salem,11.6643,78.146
2016-01-04,22.6,0.0,63,8.7,Salem,11.6643,78.146
2016-01-05,22.5,0.0,70,7.3,Salem,11.6643,78.146
2016-01-06,24.1,0.0,70,7.6,Salem,11.6643,78.146
2016-01-07,23.2,0.0,73,8.4,Salem,11.6643,78.146
2016-01-08,23.6,0.0,69,7.9,Salem,11.6643,78.146
2016-01-09,23.2,0.0,63,8.3,Salem,11.6643,78.146
2016-01-10,22.8,0.0,67,7.9,Salem,11.6643,78.146
2016-01-11,22.5,0.0,65,8.1,Salem,11.6643,78.146
2016-01-12,22.9,0.0,65,7.3,Salem,11.6643,78.146
2016-01-13,22.8,0.0,66,6.5,Salem,11.6643,78.146
2016-01-14,23.0,0.0,63,8.3,Salem,11.6643,78.146
2016-01-15,22.9,0.0,66,6.8,Salem,11.6643,78.146
2016-01-16,23.6,0.0,67,7.5,Salem,11.6643,78.146
2016-01-17,23.9,0.0,67,7.4,Salem,11.6643,78.146
2016-01-18,24.4,0.0,66,8.0,Salem,11.6643,78.146
2016-01-19,24.9,0.0,68,6.5,Salem,11.6643,78.146
2016-01-20,24.2,0.0,74,5.4,Salem,11.6643,78.146
2016-01-21,25.4,1.6,76,5.7,Salem,11.6643,78.146
2016-01-22,25.4,0.0,69,7.3,Salem,11.6643,78.146
2016-01-23,25.2,0.1,74,8.3,Salem,11.6643,78.146
2016-01-24,25.6,0.0,70,8.6,Salem,11.6643,78.146
2016-01-25,25.1,0.0,72,7.1,Salem,11.6643,78.146
2016-01-26,24.9,0.0,70,6.9,Salem,11.6643,78.146
2016-01-27,25.6,0.0,67,6.8,Salem,11.6643,78.146
2016-01-28,25.9,0.0,61,6.8,Salem,11.6643,78.146
2016-01-29,25.9,0.0,58,10.2,Salem,11.6643,78.146
2016-01-30,24.8,0.0,60,9.4,Salem,11.6643,78.146
2016-01-31,24.8,0.0,59,7.9,Salem,11.6643,78.146
2016-02-01,25.0,0.0,52,9.8,Salem,11.6643,78.146
2016-02-02,25.1,0.0,47,8.3,Salem,11.6643,78.146
2016-02-03,25.3,0.0,47,8.7,Salem,11.6643,78.146
2016-02-04,25.6,0.0,48,11.3,Salem,11.6643,78.146
2016-02-05,25.0,0.0,54,6.9,Salem,11.6643,78.146
2016-02-06,25.3,0.0,59,7.7,Salem,11.6643,78.146
2016-02-07,26.8,0.0,59,7.5,Salem,11.6643,78.146
2016-02-08,27.2,0.0,62,7.8,Salem,11.6643,78.146
2016-02-09,26.9,0.0,58,7.9,Salem,11.6643,78.146
2016-02-10,27.1,0.0,55,8.5,Salem,11.6643,78.146
2016-02-11,27.3,0.0,48,7.6,Salem,11.6643,78.146
2016-02-12,27.7,0.0,50,8.5,Salem,11.6643,78.146
2016-02-13,27.5,0.0,52,9.1,Salem,11.6643,78.146
2016-02-14,26.4,0.0,57,8.1,Salem,11.6643,78.146
2016-02-15,26.0,0.0,58,9.0,Salem,11.6643,78.146
2016-02-16,26.6,0.0,62,8.3,Salem,11.6643,78.146
2016-02-17,26.2,0.0,62,11.6,Salem,11.6643,78.146
2016-02-18,26.9,0.0,61,14.2,Salem,11.6643,78.146
2016-02-19,26.9,0.0,57,10.3,Salem,11.6643,78.146
2016-02-20,28.0,0.0,58,8.9,Salem,11.6643,78.146
2016-02-21,29.0,0.0,57,9.4,Salem,11.6643,78.146
2016-02-22,29.3,0.0,56,9.5,Salem,11.6643,78.146
2016-02-23,27.6,0.0,55,10.5,Salem,11.6643,78.146
2016-02-24,27.1,0.0,54,8.2,Salem,11.6643,78.146
2016-02-25,28.1,0.0,52,8.9,Salem,11.6643,78.146
2016-02-26,28.1,0.0,60,10.4,Salem,11.6643,78.146
2016-02-27,27.5,0.0,62,10.8,Salem,11.6643,78.146
2016-02-28,28.2,0.0,63,9.9,Salem,11.6643,78.146
2016-02-29,27.8,0.0,61,8.0,Salem,11.6643,78.146
2016-03-01,27.7,0.0,60,9.9,Salem,11.6643,78.146
2016-03-02,27.5,0.0,59,8.0,Salem,11.6643,78.146
2016-03-03,27.7,0.0,56,9.9,Salem,11.6643,78.146
2016-03-04,27.7,0.0,55,8.8,Salem,11.6643,78.146
2016-03-05,27.9,0.0,55,9.5,Salem,11.6643,78.146
2016-03-06,28.0,0.0,55,9.2,Salem,11.6643,78.146
2016-03-07,27.8,0.0,56,9.0,Salem,11.6643,78.146
2016-03-08,28.0,0.0,54,8.4,Salem,11.6643,78.146
2016-03-09,28.7,0.0,53,8.0,Salem,11.6643,78.146
2016-03-10,29.1,0.0,55,8.0,Salem,11.6643,78.146
2016-03-11,29.9,0.0,53,9.7,Salem,11.6643,78.146
2016-03-12,29.9,0.0,56,8.5,Salem,11.6643,78.146
2016-03-13,31.0,0.0,51,9.7,Salem,11.6643,78.146
2016-03-14,30.9,0.0,54,11.8,Salem,11.6643,78.146
2016-03-15,30.5,0.0,54,10.3,Salem,11.6643,78.146
2016-03-16,30.7,0.0,55,10.0,Salem,11.6643,78.146
2016-03-17,31.3,0.0,54,10.3,Salem,11.6643,78.146
2016-03-18,31.1,0.0,52,8.7,Salem,11.6643,78.146
2016-03-19,31.3,0.0,43,7.9,Salem,11.6643,78.146
2016-03-20,31.8,0.0,37,9.8,Salem,11.6643,78.146
2016-03-21,32.6,0.0,40,7.7,Salem,11.6643,78.146
2016-03-22,32.9,0.0,42,10.9,Salem,11.6643,78.146
2016-03-23,32.6,0.0,46,12.7,Salem,11.6643,78.146
2016-03-24,31.9,0.0,44,9.9,Salem,11.6643,78.146
2016-03-25,30.4,0.0,46,8.9,Salem,11.6643,78.146
2016-03-26,30.4,0.0,40,9.9,Salem,11.6643,78.146
2016-03-27,29.8,0.0,42,8.7,Salem,11.6643,78.146
2016-03-28,30.1,0.0,52,12.8,Salem,11.6643,78.146
2016-03-29,30.4,0.0,54,9.8,Salem,11.6643,78.146
2016-03-30,30.8,0.0,53,9.9,Salem,11.6643,78.146
2016-03-31,30.6,0.0,51,9.9,Salem,11.6643,78.146
2016-04-01,30.6,0.0,50,9.7,Salem,11.6643,78.146
2016-04-02,31.0,0.0,50,9.4,Salem,11.6643,78.146
2016-04-03,31.5,0.0,48,9.4,Salem,11.6643,78.146
2016-04-04,31.8,0.0,42,10.2,Salem,11.6643,78.146
2016-04-05,31.6,0.0,44,13.9,Salem,11.6643,78.146
2016-04-06,31.9,0.0,47,14.6,Salem,11.6643,78.146
2016-04-07,32.0,0.0,52,15.5,Salem,11.6643,78.146
2016-04-08,31.8,1.2,56,12.9,Salem,11.6643,78.146
2016-04-09,29.7,3.5,66,10.1,Salem,11.6643,78.146
2016-04-10,31.7,0.1,53,12.3,Salem,11.6643,78.146
2016-04-11,32.0,0.0,54,12.6,Salem,11.6643,78.146
2016-04-12,33.0,0.0,49,12.0,Salem,11.6643,78.146
2016-04-13,33.8,0.0,45,10.0,Salem,11.6643,78.146
2016-04-14,34.2,0.0,43,13.1,Salem,11.6643,78.146
2016-04-15,33.6,0.0,46,12.7,Salem,11.6643,78.146
2016-04-16,33.1,0.0,45,10.7,Salem,11.6643,78.146
2016-04-17,33.4,0.0,46,11.1,Salem,11.6643,78.146
2016-04-18,32.8,0.0,48,14.3,Salem,11.6643,78.146
2016-04-19,32.9,0.0,51,17.6,Salem,11.6643,78.146
